pid,ppid,name,exe,username,status,create_time,cpu_percent,memory_rss,num_threads,num_fds,cmdline_len,is_system_path,is_temp_path,platform,exe_sha256
536,2,irq/164-iwlwifi:queue_8,,root,sleeping,1780306711.07,0.0,0,1,-1,0,0,0,linux,
537,2,irq/165-iwlwifi:exception,,root,sleeping,1780306711.07,0.0,0,1,-1,0,0,0,linux,
544,2,kworker/u33:1-rb_allocator,,root,idle,1780306711.11,0.0,0,1,-1,0,0,0,linux,
551,2,kworker/R-USBC000:00-con1,,root,idle,1780306711.17,0.0,0,1,-1,0,0,0,linux,
553,2,kworker/R-led_workqueue,,root,idle,1780306711.2,0.0,0,1,-1,0,0,0,linux,
597,1,dbus-broker-launch,/usr/bin/dbus-broker-launch,dbus,sleeping,1780306711.4,0.0,7266304,1,-1,50,1,0,linux,e8d0fc660dc9042f657b41552c9a6832a6781f7fa9f1c7d295da9234081661c6
598,597,dbus-broker,,dbus,sleeping,1780306711.43,0.0,5267456,1,-1,147,0,0,linux,
599,1,ananicy-cpp,/usr/bin/ananicy-cpp,root,sleeping,1780306711.44,0.0,12857344,4,-1,26,1,0,linux,eab873da1d098aa039ffcca3248fe552891ea6a47f471b0972c41419d60b0e07
600,1,NetworkManager,/usr/bin/NetworkManager,root,sleeping,1780306711.44,0.0,29917184,4,-1,35,1,0,linux,b4311af54884b3b68942064e4a05b22b5052cfc816040f0be643efb920c57e7e
601,1,avahi-daemon,,avahi,sleeping,1780306711.44,0.0,5029888,1,-1,41,0,0,linux,
602,1,bluetoothd,/usr/lib/bluetooth/bluetoothd,root,sleeping,1780306711.45,0.0,6336512,1,-1,29,1,0,linux,c759bdca5ff58da4d2cfdf05d64a1e01dee69728eb222acb2ea33b67438bc9e4
604,1,keyd,/usr/bin/keyd,root,sleeping,1780306711.46,0.0,41660416,1,-1,13,1,0,linux,a33d7b09164d37729f17ddc9aa04b800e3112b1b31b8ca748dd7e2aed9881625
605,1,supergfxd,/usr/bin/supergfxd,root,sleeping,1780306711.46,0.0,6541312,9,-1,18,1,0,linux,54cd1cd63944986ef9904ef4b7a89ee6a7b09c73917ffb9cece4406fd808f869
606,1,switcheroo-control,/usr/lib/switcheroo-control,root,sleeping,1780306711.46,0.0,7872512,4,-1,27,1,0,linux,c3eb6fbcdb2bebb41c04e6e7f2565d5bfa4d1eebca0eaafea299a05cb6ed69e7
608,1,systemd-logind,/usr/lib/systemd/systemd-logind,root,sleeping,1780306711.46,0.0,9490432,1,-1,31,1,0,linux,5c0dbdb791f5fe74ee38fad82a13eeec2645ff736397b43cd07670bc1b5c270d
609,1,warp-svc,/usr/bin/warp-svc,root,sleeping,1780306711.46,0.0,127647744,42,-1,17,1,0,linux,ebf7785abb8674898a310a0d8f294113e5475badaf1c25a00e7cab74170fa509
610,1,python3,,root,sleeping,1780306711.46,0.0,38010880,2,-1,41,0,0,linux,
757,601,avahi-daemon,,avahi,sleeping,1780306711.58,0.0,1646592,1,-1,27,0,0,linux,
798,1,wpa_supplicant,/usr/bin/wpa_supplicant,root,sleeping,1780306712.33,0.0,14774272,1,-1,52,1,0,linux,6758ccdd064160c6ad96f4c89b64e6bdb965d31ed210aea415e011763665d5aa
806,1,sh,/bin/sh,jenkins,sleeping,1780306712.35,0.0,3477504,1,-1,37,1,0,linux,42fd3459e27e43900e52abe03a52405f1ac8783de07e2921ee07fa9e5be4873b
808,806,java,/usr/lib/jvm/java-21-openjdk/bin/java,jenkins,sleeping,1780306712.35,0.0,396161024,52,-1,132,1,0,linux,7f8d7d88d3cb15f90eb5566e0ed97a321c003b968607b732e672042f8ca8c4f0
816,1,containerd,/usr/bin/containerd,root,sleeping,1780306712.36,0.0,63381504,16,-1,19,1,0,linux,9d2f45ab2daee20ae40cb33211a678db0640eab2031fab9c14b05e02f97b78e0
866,1,asusd,/usr/bin/asusd,root,sleeping,1780306712.58,0.0,9584640,21,-1,14,1,0,linux,c2766204dbb644d6b747e169c7a078cf20fc0a14caca17fb4bd91172c10b0f54
890,1,asus-shutdown,/usr/bin/asus-shutdown,root,sleeping,1780306712.76,0.0,5279744,11,-1,22,1,0,linux,06d4080bb97fcdb3b9ee898c2ececc705a4059232d304e871be6dd832bcb315d
972,1,sddm,/usr/bin/sddm,root,sleeping,1780306716.29,0.0,23052288,2,-1,13,1,0,linux,2c56c4d8f1c2e80cf35bb93077f83c820621c16d1872d44b0e1afc56dce82708
1050,1,rtkit-daemon,/usr/lib/rtkit-daemon,rtkit,sleeping,1780306717.46,0.0,3633152,3,-1,21,1,0,linux,663b973365d2f0934ea65fe05a2842fda3c13e687cbcd5339ad700d70374528c
1059,1,polkitd,/usr/lib/polkit-1/polkitd,polkitd,sleeping,1780306717.48,0.0,12001280,4,-1,55,1,0,linux,29cf985197e07b5bf5d2fcc665f138d5f9d7b31ca4e0202a81bb527b28dce116
1099,2,krfcommd,,root,sleeping,1780306717.77,0.0,0,1,-1,0,0,0,linux,
1101,1,dockerd,/usr/bin/dockerd,root,sleeping,1780306717.84,0.0,88498176,22,-1,70,1,0,linux,0bf00a2a3746f17a0fdb26c06460908520073cc6a0f4096c67307b7e12daefb7
1102,1,ollama,/usr/bin/ollama,ollama,sleeping,1780306717.84,0.0,48504832,15,-1,21,1,0,linux,289c07202cd94d26341db34baa79df3093037c185f4c676ef0c3a8ad0d271fac
1104,1,zerotier-one,/usr/bin/zerotier-one,zerotier-one,sleeping,1780306717.84,0.0,24772608,24,-1,21,1,0,linux,0d6359644204440b94bd4a5b5eb31ba87ef037aa4dd6144498f643d70255f419
1142,1,teamviewerd,/opt/teamviewer/tv_bin/teamviewerd,root,sleeping,1780306717.91,0.0,22913024,29,-1,37,0,0,linux,6c9b2147df1b129c7b140c499e6a4ccac47ef9bd5122c58be85d18c9083397bf
1645,1,upowerd,/usr/lib/upowerd,root,sleeping,1780306718.95,0.0,17203200,4,-1,16,1,0,linux,f09b63a8e6b6f36b302bbe645c37461a0636bae8c9c4f3c3ca17cfc1f406c8d9
1689,972,sddm-helper,/usr/lib/sddm/sddm-helper,root,sleeping,1780306724.91,0.0,27402240,1,-1,187,1,0,linux,300a8294bc092c20580a1c2eaf0761126cb89ab46cfd8f3fd01bee804d8539bd
1695,1,systemd,/usr/lib/systemd/systemd,phuong,sleeping,1780306725.0,0.0,16068608,1,105,31,1,0,linux,594f5de1a2b5eeb3650bc7a77a7e3137abed3a621c7744045eaf52638eb0cede
1697,1695,(sd-pam),,phuong,sleeping,1780306725.01,0.0,4468736,1,-1,8,0,0,linux,
1768,1,ksecretd,/usr/bin/ksecretd,phuong,sleeping,1780306725.18,0.0,93069312,6,20,35,1,0,linux,e0940632f5c5d2344420ea1ec159533859fbc714a8d83cfa4766afd9e918cee3
1769,1689,startplasma-wayland,/usr/bin/startplasma-wayland,phuong,sleeping,1780306725.18,0.0,40239104,2,9,28,1,0,linux,a1568696775cc548c26ace406d9d372f8907b2d59770713bc26505fe06d02295
1789,1695,dbus-broker-launch,/usr/bin/dbus-broker-launch,phuong,sleeping,1780306725.25,0.0,6193152,1,15,40,1,0,linux,e8d0fc660dc9042f657b41552c9a6832a6781f7fa9f1c7d295da9234081661c6
1791,1789,dbus-broker,/usr/bin/dbus-broker,phuong,sleeping,1780306725.27,0.0,4698112,1,125,160,1,0,linux,e76982c76aa283ded3c3a36c764f2e5883a271aff9c82d62e1e34dbabdbfe2c3
1803,1695,kwin_wayland_wrapper,/usr/bin/kwin_wayland_wrapper,phuong,sleeping,1780306725.41,0.0,16850944,2,15,40,1,0,linux,23ac71199512bfd6bacaa1ef67d7c88cfffeb2ca1d63b4c9383cf7daf6d5c95e
1809,1803,kwin_wayland,/usr/bin/kwin_wayland,phuong,sleeping,1780306725.42,0.0,268206080,11,255,170,1,0,linux,f287284a3febdcbcdbfaf3ffea9e82b9dbaef93a5f2013fd97d1ca9327018bf6
1816,1695,xdg-desktop-portal,/usr/lib/xdg-desktop-portal,phuong,sleeping,1780306725.43,0.0,23339008,9,36,27,1,0,linux,d2d0065e7b2e6cb7e8f11aa35febf94d0f5a3e7cd8033d5a958f610491fb6272
1821,1695,xdg-permission-store,/usr/lib/xdg-permission-store,phuong,sleeping,1780306725.44,0.0,9216000,4,7,29,1,0,linux,0f67a4acd36423f5529b1816d3609d40287ad6fbda8dbb639e38ef78062b7b3e
1827,1695,xdg-document-portal,/usr/lib/xdg-document-portal,phuong,sleeping,1780306725.45,0.0,9658368,9,15,28,1,0,linux,0a58210f8707858639f9db0b01ca6747c4e2a8b62e565f220135ae42fb3e0f9b
1834,1827,fusermount3,,phuong,sleeping,1780306725.46,0.0,2211840,1,-1,94,0,0,linux,
1859,1695,pipewire,/usr/bin/pipewire,phuong,sleeping,1780306725.67,0.0,18374656,3,79,17,1,0,linux,516b210c10f98eecc40862bddbce9c7803a16b6d9d31389f5226e9817a90b772
1860,1695,wireplumber,/usr/bin/wireplumber,phuong,sleeping,1780306725.67,0.0,38072320,6,47,20,1,0,linux,965f67273220e575769da0252cabf542a5a4061e91c0459bd9ca7e2b72d9db50
1872,1809,fcitx5,/usr/bin/fcitx5,phuong,sleeping,1780306725.69,0.0,44445696,12,33,15,1,0,linux,3b9c5270725b2f552bdbfa0c08a7373e76b2f7b0f85bfb0c9ecaea423edf6aed
1881,1809,Xwayland,/usr/bin/Xwayland,phuong,sleeping,1780306727.0,0.0,54374400,5,25,127,1,0,linux,5a8fa25e7308babd542c618967eb74507a79fe47879ccf8249aeb8cd5133c6c6
1908,1695,at-spi-bus-launcher,/usr/lib/at-spi-bus-launcher,phuong,sleeping,1780306727.09,0.0,8232960,5,11,28,1,0,linux,9ed3bc1640cc4a320768cf8e3f825ed12e0cfe791d55b28179d43e62885a6ed1
1922,1908,dbus-broker-launch,/usr/bin/dbus-broker-launch,phuong,sleeping,1780306727.11,0.0,6225920,1,15,101,1,0,linux,e8d0fc660dc9042f657b41552c9a6832a6781f7fa9f1c7d295da9234081661c6
1927,1922,dbus-broker,/usr/bin/dbus-broker,phuong,sleeping,1780306727.11,0.0,2789376,1,23,152,1,0,linux,e76982c76aa283ded3c3a36c764f2e5883a271aff9c82d62e1e34dbabdbfe2c3
1946,1695,ksmserver,/usr/bin/ksmserver,phuong,sleeping,1780306727.24,0.0,73629696,5,19,18,1,0,linux,ba8bd63b89c00cf00a259515fb54c0b72d86e40424e20c6a9a91b1486dda4bde
1948,1695,kded6,/usr/bin/kded6,phuong,sleeping,1780306727.25,0.0,122179584,13,52,14,1,0,linux,f0efbc1afc434e68d2fe895e8b487022adc44583e3c4537fea2c61dff1c4e6ef
1979,1695,plasmashell,/usr/bin/plasmashell,phuong,sleeping,1780306727.38,0.0,403247104,35,68,33,1,0,linux,f050294bedf01ea648215f4700e8c6b658dd7390ff85eaeb7a9b4d4ca606195d
1987,1695,at-spi2-registryd,/usr/lib/at-spi2-registryd,phuong,sleeping,1780306727.39,0.0,7876608,4,9,46,1,0,linux,bb8fcff00272cd295426d9082c34af22a370c31dda4d9f0a721b6a4d25ea0462
1994,1695,pipewire-pulse,/usr/bin/pipewire,phuong,sleeping,1780306727.4,0.0,16007168,3,33,23,1,0,linux,516b210c10f98eecc40862bddbce9c7803a16b6d9d31389f5226e9817a90b772
2008,1695,dconf-service,/usr/lib/dconf-service,phuong,sleeping,1780306727.44,0.0,7061504,4,7,22,1,0,linux,9f64d7e764426e08eb6d4d6209e786e7270850a371c48c94212b044bfc93d224
2024,1,udisksd,/usr/lib/udisks2/udisksd,root,sleeping,1780306727.5,0.0,17522688,7,-1,24,1,0,linux,56b8146ba59b79bdc8df1df7ae29f8d7f0ddf39e37052bf704e42b54ce2dfefa
2025,1695,kactivitymanagerd,/usr/lib/kactivitymanagerd,phuong,sleeping,1780306727.5,0.0,49774592,7,22,26,1,0,linux,51d99a50ee5ee2bbff7acfbb7104303c4f95037a47e79c473bb8167e25d96f5f
2026,1695,gmenudbusmenuproxy,/usr/bin/gmenudbusmenuproxy,phuong,sleeping,1780306727.51,0.0,29347840,3,11,27,1,0,linux,f3c0d09e6e1a3772679d5a53d18bdce4896e2837587e1b8be5d0221036ce3df7
2027,1695,kaccess,/usr/bin/kaccess,phuong,sleeping,1780306727.51,0.0,73695232,5,14,16,1,0,linux,2f7237cff3935a1567beb75147c2003f13f97e6f234f4307d707cf549cdfe18a
2028,1695,polkit-kde-authentication-agent-1,/usr/lib/polkit-kde-authentication-agent-1,phuong,sleeping,1780306727.51,0.0,83374080,9,-1,42,1,0,linux,dbe9c354cdeed115f78053529c7276962dd1a01146f85bbf50a858826baf425e
2029,1695,org_kde_powerdevil,/usr/lib/org_kde_powerdevil,phuong,sleeping,1780306727.51,0.0,61698048,10,30,27,1,0,linux,5183018c93b9afe3b6959a60ef7826a8e25d38938566222c2a588311dd53b30e
2030,1695,xembedsniproxy,/usr/bin/xembedsniproxy,phuong,sleeping,1780306727.51,0.0,28368896,3,10,23,1,0,linux,f2f64e1e11c57854f53873f50a57693c62d9f024f2448b97e629d648534b563f
2105,1695,xsettingsd,/usr/bin/xsettingsd,phuong,sleeping,1780306727.69,0.0,5001216,1,4,19,1,0,linux,de9486cd7ae82028fe42900b1207a2555e7e3d41133268d01b96b33f9b5d7b32
2136,1695,kdeconnectd,/usr/bin/kdeconnectd,phuong,sleeping,1780306728.43,0.0,90324992,7,24,20,1,0,linux,f2e84ab051cdc99a75bfcf924102ddea4da090775feaae9e6804bdcda3e768c0
2155,1695,gvfsd,/usr/lib/gvfsd,phuong,sleeping,1780306728.64,0.0,16793600,4,9,14,1,0,linux,87516f605fb8abc89decd510e03ac2149e3d7d2e2059058aeb2445420b3813a9
2165,1695,gvfsd-fuse,/usr/lib/gvfsd-fuse,phuong,sleeping,1780306728.66,0.0,10129408,9,10,42,1,0,linux,8cc9c1e911241544f2cacf378c01f90b14d9548abe83d7f20394e136d813ec17
2216,1,power-profiles-daemon,/usr/lib/power-profiles-daemon,root,sleeping,1780306728.81,0.0,10543104,4,-1,30,1,0,linux,edc0177b1bfefceec9da5b01199e269ef50d814fd98b88812356c0a2bba2bb8b
2219,1695,stacer,/usr/bin/stacer,phuong,sleeping,1780306728.81,0.0,198266880,10,32,22,1,0,linux,7fe40769db323e8bb44bb40928425b23e50892e7faba8f3ac3c586834446c2aa
2223,1695,xdg-desktop-portal-gtk,/usr/lib/xdg-desktop-portal-gtk,phuong,sleeping,1780306728.82,0.0,30621696,6,15,31,1,0,linux,23ca5d0d64a90d1eaea417e32c7dd0107069a28d0a0100a7678d6385c255d427
2283,1695,xdg-desktop-portal-kde,/usr/lib/xdg-desktop-portal-kde,phuong,sleeping,1780306728.93,0.0,226459648,12,43,31,1,0,linux,3b2c4233ae7ebe06acf3c524687e50744fbae85b4535580c307cb461f5f005b8
2334,1695,warp-taskbar,/usr/lib/warp/warp-taskbar,phuong,sleeping,1780306730.48,0.0,176259072,45,50,21,1,0,linux,0d5fbf3c165a04490d7c15c099a213f95e84ac15d509b5ee70a93feacb554188
2368,1695,gvfsd-metadata,/usr/lib/gvfsd-metadata,phuong,sleeping,1780306730.62,0.0,9506816,4,10,23,1,0,linux,2d82e1442230bafaae795f4fc9cdd6c26c620d864f431d6eacb49ad9e6bf2d17
2633,1695,crashpad_handler,/usr/lib/warp/lib/crashpad_handler,phuong,sleeping,1780306730.81,0.0,10133504,3,6,645,1,0,linux,9dce8408ae4423f204c0a1819b0087d1da20b72e082e38b357041e43a7483f40
2895,1695,code,/opt/visual-studio-code/code,phuong,sleeping,1780306732.28,0.0,314208256,40,190,28,0,0,linux,3ffbbab942590ffb9640cc7375ee0332628721606889bd597d319fa26a68ae3c
2898,2895,code,/opt/visual-studio-code/code,phuong,sleeping,1780306732.3,0.0,55422976,1,12,62,0,0,linux,3ffbbab942590ffb9640cc7375ee0332628721606889bd597d319fa26a68ae3c
2899,2895,code,/opt/visual-studio-code/code,phuong,sleeping,1780306732.3,0.0,55394304,1,12,42,0,0,linux,3ffbbab942590ffb9640cc7375ee0332628721606889bd597d319fa26a68ae3c
2901,2899,code,/opt/visual-studio-code/code,phuong,sleeping,1780306732.33,0.0,13561856,1,13,42,0,0,linux,3ffbbab942590ffb9640cc7375ee0332628721606889bd597d319fa26a68ae3c
2919,1695,chrome_crashpad_handler,/opt/visual-studio-code/chrome_crashpad_handler,phuong,sleeping,1780306732.55,0.0,3862528,3,6,602,0,0,linux,66ba6d7c32f739069310d0004cf029a2ec7feb1e963b617e8d07417f6eed249d
2937,2898,code,/opt/visual-studio-code/code,phuong,sleeping,1780306732.64,0.0,204443648,14,77,62,0,0,linux,3ffbbab942590ffb9640cc7375ee0332628721606889bd597d319fa26a68ae3c
2947,2895,code,/opt/visual-studio-code/code,phuong,sleeping,1780306732.65,0.0,87183360,12,37,1047,0,0,linux,3ffbbab942590ffb9640cc7375ee0332628721606889bd597d319fa26a68ae3c
2968,2901,code,/opt/visual-studio-code/code,phuong,sleeping,1780306732.86,0.0,768741376,18,76,42,0,0,linux,3ffbbab942590ffb9640cc7375ee0332628721606889bd597d319fa26a68ae3c
3021,2895,code,/opt/visual-studio-code/code,phuong,sleeping,1780306733.87,0.0,127668224,24,50,1041,0,0,linux,3ffbbab942590ffb9640cc7375ee0332628721606889bd597d319fa26a68ae3c
3076,2895,code,/opt/visual-studio-code/code,phuong,sleeping,1780306735.4,0.0,147329024,21,47,1041,0,0,linux,3ffbbab942590ffb9640cc7375ee0332628721606889bd597d319fa26a68ae3c
3077,2895,code,/opt/visual-studio-code/code,phuong,sleeping,1780306735.4,0.0,138620928,22,50,1041,0,0,linux,3ffbbab942590ffb9640cc7375ee0332628721606889bd597d319fa26a68ae3c
3078,1695,kwalletd6,/usr/bin/kwalletd6,phuong,sleeping,1780306735.41,0.0,85520384,9,23,18,1,0,linux,6aee3b956c5bef4a3eddfda926d2dbf70e3f55e120021bb56cc708df3a3f4589
3136,3021,fish,/usr/bin/fish,phuong,sleeping,1780306735.86,0.0,14569472,1,7,146,1,0,linux,e6043b0aa78feb860938ea7bc834900c4b38c687a6949c4bacbf71ae2407c6ef
3152,2901,code,/opt/visual-studio-code/code,phuong,sleeping,1780306736.3,0.0,244649984,15,42,42,0,0,linux,3ffbbab942590ffb9640cc7375ee0332628721606889bd597d319fa26a68ae3c
